"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-05-31",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","15",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","So far the phone seems to be working. My daughter bought same phone. It was delivered in a solid box marked with an explosive label marked UN3481. My phone phone came in a standard Reusable FedEx Envelope without markings. I am quite surprised that the phone wasn't damaged during transport. Actually the envelope was quite beat up. Again the phone seems to be working but I was not overly happy with the way the phone was delivered.","R2EEFJE1ORHJU8",,,,,,,"Order with caution.","https://www.amazon.com/gp/customer-reviews/R2EEFJE1ORHJU8","Reviewed in the United States on May 31, 2025","18003","517",,,"Service Provider: Unlocked, Color: Midnight, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","256GB"
"United States",,"2025-04-21",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","16",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The physical condition is great, no cracks, some of the paint has been scratched have on the sides maybe from phone cases in the past, the camera quality is great. The only issue I had was switching my SIM card and activating service, as well as my keyboard. Whenever I type it randomly switches to numbers and I’ll have numbers or other characters in place of letters. Not the biggest deal but inconvenient. It came with the tool to get my SIM out, and a phone charger which works well. Overall it’s pretty fair for being a used phone off of Amazon. But not something I would recommend","RQBSFF5LBF2BY",,,,,,,"Not bad but not good","https://www.amazon.com/gp/customer-reviews/RQBSFF5LBF2BY","Reviewed in the United States on April 21, 2025","18003","517",,,"Service Provider: Unlocked, Color: Pink, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","128GB"
"United States",,"2025-06-08",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","17",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Ordered this expecting(it said)!excellent cond. it had scratches in upper right hand corner. Still had screen saver on and when I removed it I saw the scratches. Other than that it was all good. Paid full price and didn’t get the quality I expected","R1F0UGHBUAS7I7",,,,,,,"Scratches","https://www.amazon.com/gp/customer-reviews/R1F0UGHBUAS7I7","Reviewed in the United States on June 8, 2025","18003","517",,,"Service Provider: Unlocked, Color: Pink, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","256GB"
"United States",,"2025-05-01",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","18",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Honestly don’t buy phones from amazon. It’s a hit or miss. This phone is mid and the only thing bothering me is that the phone will not stay connected to the internet and will disconnect and reconnect every time it lags or has to load. It’s annoying. I have to keep this phone because it already transferred my phone number and carrier data and I can’t switch it back. So I am probably going to end up buying a new phone anyways in about a year or so.","R3JLT5JJIWHVA5",,,,,,,"Buy at your own risk","https://www.amazon.com/gp/customer-reviews/R3JLT5JJIWHVA5","Reviewed in the United States on May 1, 2025","18003","517",,,"Service Provider: Unlocked, Color: Starlight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Starlight","Size","128GB"
"United States",,"2025-02-26",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","19",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Purchased sold and shipped by Amazon. It arrived a day before than expected, which is great. iPhone looked in good condition, has a few scratches on the corners and the bottom where the screws are. The problem was when I compared to my sister's iPhone 13, bought in store, the renewed phone wasa little bit heavier and the display is clearly not original, touch is the same and it works normally, but the image quality is lower and true tone doesn't work as smoothly. The price was very good, so I could expect something like this, however, it's not what I want and I'm returning the phone and trying the premium option. I'm expecting a smooth return process, will update my review about it. I do believe they should be clear that you can expect a swapped not original display. Edit: extra star because the return process was smooth, BIG RECOMMENDATION: only buy if it’s sold and shipped by Amazon.","R2URR3Y7GJIN5M",,,,,,"2","Display not original, lower quality","https://www.amazon.com/gp/customer-reviews/R2URR3Y7GJIN5M","Reviewed in the United States on February 26, 2025","18003","517",,,"Service Provider: Unlocked, Color: Blue, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","256GB"
"United States",,"2025-04-08",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","20",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","About what you’d expect from a refurbished phone has had an obvious back glass replacement, scratches all around the camera, screen has a small chip in the bottom, phone sometimes gets hot while charging but hasn’t happened every time, and when charging on low battery mode the battery percentage jumps around and acts funny, over all kinda disappointed last 2 refurbished phones i ordered looked and acted brand new don’t know why the quality of refurbishment on this one was of lower standard","RXIZOG5VO7107",,,,,,,"iPhone 13","https://www.amazon.com/gp/customer-reviews/RXIZOG5VO7107","Reviewed in the United States on April 8, 2025","18003","517",,,"Service Provider: Unlocked, Color: Midnight, Size: 256GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","256GB"
"United States",,"2025-03-30",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","21",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I only gave 3 stars because the one I received have deep scratches on the screen that is really obvious, there are some scratches near the camera lens also, plus the battery life is at 82% considering that it says on the description that its condition is excellent. Also, I didn’t expect that the color pink of the iPhone 13 is very pale pink, like almost white already. It was delivered one day late also. But the phone is working fine, I just need to have a backup phone that has a SIM slot to use for traveling.","R34ZZEH3JCXWZA",,,,,,,"Not bad, but only 3 stars.","https://www.amazon.com/gp/customer-reviews/R34ZZEH3JCXWZA","Reviewed in the United States on March 30, 2025","18003","517",,,"Service Provider: Unlocked, Color: Pink, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","128GB"
"United States",,"2025-03-27",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","22",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I give the rating because it was almost no battery. Had a lil dings here and there but due-able as it’s my sons first phone. I put a phone case on it but realized I needed to put a screen protector on it. So as I was taking the case off the paint on the phone was peeling off which is what you see on the last picture. That’s also a reason for the rating. I don’t want to say I’m tripping but I feel like the phone was running hot so I’m going to give it a couple of days and see what happens if that’s the issue I’ll be returning the phone.","R22DBHNYPWFZDW","https://m.media-amazon.com/images/I/61UiYJJNTDL._SY88.jpg","https://m.media-amazon.com/images/I/61eUuJBOu1L._SY88.jpg","https://m.media-amazon.com/images/I/61mAeZiKLsL._SY88.jpg","https://m.media-amazon.com/images/I/71qHiVTSHWL._SY88.jpg","https://m.media-amazon.com/images/I/71yGmVDaw-L._SY88.jpg",,"iPhone 13 Review","https://www.amazon.com/gp/customer-reviews/R22DBHNYPWFZDW","Reviewed in the United States on March 27, 2025","18003","517",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-04-19",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","23",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","i bought it on excellent condition and still there were scratches and dents all over the back. the screen and sound is good but the battery life isn't . and it will take forever to set up. photo quality is mid at best when it comes to the front camera, quite slow, but the back camera is good, definitely looks and feels off brand, the lighting is not good at all would be able to see nothing while outside in day","R3PCG0L8C2HTFP",,,,,,,"i do not recommend unless you cant afford any better.","https://www.amazon.com/gp/customer-reviews/R3PCG0L8C2HTFP","Reviewed in the United States on April 19, 2025","18003","517",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-04-25",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","24",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I ordered “excellent” condition. It have some scraps around back camera lenses. But I got it SAME DAY SHIPPING with prime ! :D so that was great! It’s at 84% battery life…I don’t like that..should be at 100 for “excellent condition!” Paid $300+ but cheaper than buying from actual apple of course. So not too many complaints. Everything looks good. Camera, screen, charger is SLOW that it came with, and no SIM card removal device..packaging was OKAY. 3/5 total.","RJ3XDC8D8W03N","https://m.media-amazon.com/images/I/61JGaYJemSL._SY88.jpg","https://m.media-amazon.com/images/I/61Oo74CRdxL._SY88.jpg","https://m.media-amazon.com/images/I/61PLinF7zrL._SY88.jpg","https://m.media-amazon.com/images/I/61ePGkPZd6L._SY88.jpg",,,"Excellent condition??","https://www.amazon.com/gp/customer-reviews/RJ3XDC8D8W03N","Reviewed in the United States on April 25, 2025","18003","517",,,"Service Provider: Unlocked, Color: Starlight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Starlight","Size","128GB"
"United States",,"2025-05-31",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","25",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","El celular no funcionó, a los 3 días no encendía la pantalla se quedaba oscura, y duró más de dos horas sin encender. Delvolvi al proveedor y me hizo el reembolso, un poco tarde pero lo recibí.","R1X7VY7637F6P8",,,,,,,"Mala compra","https://www.amazon.com/gp/customer-reviews/R1X7VY7637F6P8","Reviewed in the United States on May 31, 2025","18003","517",,,"Service Provider: Unlocked, Color: Pink, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","128GB"
"United States",,"2025-06-02",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","26",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Nice product the interior is fantastic and is practically new however the outer and exterior part has a lot of wear and tear and if you dont mind that then this product is good","R5Y30GVS5VZSD",,,,,,,"Outerwear damage","https://www.amazon.com/gp/customer-reviews/R5Y30GVS5VZSD","Reviewed in the United States on June 2, 2025","18003","517",,,"Service Provider: Unlocked, Color: Blue, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","128GB"
"United States",,"2025-01-27",,"threeStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","27",,,"B09LNW3CY2","B09LNW3CY2","3","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I ordered the iPhone 13 pink, it came today and the phone itself overall is emmaculate condition. There are no scuffs or scratches anywhere or dents. No screen damage or issues. My only complaint is that I ordered this in “excellent” condition and the battery health is 88%. Apple recommends replacing batteries after 85%, so this battery isn’t really that great overall. Anything above 90 would’ve been much preferred but overall this was a great purchase for the price. Color is super cute in person. Update: 3 days later I am updating my stars from 4 to 3. The battery health % has already dropped to 86 from 88 in 3 days. This battery is not good anymore like I mentioned in my previous review. It already needs replacing or the replacement this seller used is garbage.","R1TL2BRUL02YA2","https://m.media-amazon.com/images/I/71Xrg7FJTIL._SY88.jpg","https://m.media-amazon.com/images/I/71cEBBImngL._SY88.jpg","https://m.media-amazon.com/images/I/71i2MHuP93L._SY88.jpg",,,"34","Mediocre","https://www.amazon.com/gp/customer-reviews/R1TL2BRUL02YA2","Reviewed in the United States on January 27, 2025","18003","517",,,"Service Provider: Unlocked, Color: Pink, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","128GB"
